logger_timestamp_nanoseconds,x_m,y_m,velocity_mps,acceleration_mps2,steering_command,throttle_command,steering_feedback,throttle_feedback
1787009920607607205,-20.978940,16.191710,2.141872,8.301698,-0.156715,0.100000,-0.088500,0.100000
1787009920657670816,-20.883580,16.325350,2.458421,1.356181,-0.156715,0.100000,-0.086400,0.100000
1787009920707678326,-20.883580,16.325350,2.458421,1.356181,-0.149618,0.100000,-0.086400,0.100000
1787009920757688965,-20.770880,16.470430,2.494392,0.120983,-0.149618,0.100000,-0.086400,0.100000
1787009920807729463,-20.674740,16.585310,2.497958,0.031466,-0.132710,0.100000,-0.082200,0.100000
1787009920857576245,-20.564810,16.708220,2.498829,0.027945,-0.132710,0.100000,-0.078500,0.100000
1787009920907932503,-20.564810,16.708220,2.498829,0.027945,-0.127071,0.100000,-0.078500,0.100000
1787009920957659186,-20.564810,16.708220,2.498829,0.027945,-0.127071,0.100000,-0.078500,0.100000
1787009921007565165,-20.329390,16.946340,2.499852,0.027795,-0.112600,0.100000,-0.069600,0.100000
1787009921057893706,-20.329390,16.946340,2.499852,0.027795,-0.112600,0.100000,-0.069600,0.100000
1787009921107637867,-20.329390,16.946340,2.499852,0.027795,-0.112600,0.100000,-0.069600,0.100000
1787009921157910813,-20.025920,17.214400,2.500133,0.025214,-0.112600,0.100000,-0.066500,0.100000
1787009921207580271,-19.829690,17.369410,2.500735,0.024762,-0.098423,0.100000,-0.059200,0.100000
1787009921257567795,-19.829690,17.369410,2.500735,0.024762,-0.098423,0.100000,-0.059200,0.100000
1787009921307531088,-19.703090,17.463170,2.500729,0.001299,-0.094226,0.100000,-0.059200,0.100000
