time_sec,s_m,lateral_offset_m,ego_x_m,ego_y_m,ego_heading_rad,evader_x_m,evader_y_m,engagement_radius_m
5.844899711762157,90.34182863873652,0.8674671155501561,-16.080372762172683,21.509213121757128,3.249655279600002,-14.958299484559213,22.809269124488882,0.40224370722237535
5.8869982157225715,90.51112034167986,0.8434597833102451,-16.243594347855222,21.491460540244848,3.2504742334489194,-15.096426377539204,22.788019533110344,0.40224370722237535
5.9288796207024514,90.68041204462321,0.8179483224736942,-16.405954858846226,21.473622472678002,3.2522761645540634,-15.231334573159822,22.76343205746608,0.40224370722237535
5.970703304306601,90.84970374756655,0.7910261324956669,-16.568046335582714,21.455401684280407,3.2556697490576734,-15.365450300470071,22.738045436080068,0.40224370722237535
6.012677985912521,91.01899545050989,0.7628230463402254,-16.730643541691204,21.436421417616543,3.2606960884070246,-15.485496624750354,22.713286456284784,0.40224370722237535
6.054919641427973,91.18828715345323,0.7335028578149276,-16.894161852397392,21.41637549431949,3.2669580381019445,-15.602770122484971,22.688544640940346,0.40224370722237535
6.097385101324306,91.35757885639657,0.7032597319865149,-17.058406794233182,21.395114625236868,3.2738828381799587,-15.720664489647413,22.66367183746105,0.40224370722237535
6.139863653713867,91.52687055933993,0.6723136409916762,-17.22254681611015,21.372678177842687,3.2810844694204016,-15.884159972188609,22.62422790859748,0.40224370722237535
6.182059555331244,91.69616226228327,0.6409049957775746,-17.385427380905064,21.349199739320625,3.2887886590193096,-16.005961043946535,22.592741592844348,0.40224370722237535
6.223751198001465,91.8654539652266,0.609288666196929,-17.54616771628809,21.32469543044509,3.2980167393264193,-16.12630723630601,22.561631372239326,0.40224370722237535
6.26496716991923,92.03474566816995,0.5777275969843257,-17.704815047891337,21.298828306064983,3.3101156363281903,-16.24527975824008,22.530876253770355,0.40224370722237535
6.306010949069561,92.20403737111329,0.5464862352205686,-17.862428418064734,21.270887888635073,3.3256128752370913,-16.37598342898045,22.497018668878642,0.40224370722237535
6.347248226193233,92.37332907405664,0.5158239859449798,-18.020281625583003,21.2401117943414,3.34367706123043,-16.524867335286153,22.456359340887676,0.40224370722237535
6.388839529373456,92.54262077699998,0.4859889067606887,-18.17887204307714,21.206054597634637,3.3630877279356874,-16.652876429899802,22.419241155543737,0.40224370722237535
6.430693564618113,92.71191247994332,0.4572118399028707,-18.337752409232266,21.168620617078975,3.3834992827703125,-16.781694909832456,22.381888276607317,0.40224370722237535
6.4726852749593355,92.88120418288666,0.42970116174483886,-18.496331742540686,21.127725080733015,3.4054382001388013,-16.907914607768426,22.34169772321561,0.40224370722237535
6.514865613517879,93.05049588583,0.4036383056895494,-18.65464261727625,21.083014798292023,3.429137456612678,-17.03178914526733,22.29871072790938,0.40224370722237535
6.557395157665182,93.21978758877336,0.37917418559139004,-18.81311262278256,21.034040016191224,3.4539111751184484,-17.158225705914226,22.254659903329774,0.40224370722237535
6.6003154638177435,93.3890792917167,0.3564266141446686,-18.971750553422257,20.980625137845884,3.4789145123774627,-17.29146309743078,22.207605974186322,0.40224370722237535
6.643471483144732,93.55837099466004,0.3354787752747983,-19.12986709696045,20.922945838763127,3.5040866330817,-17.425804018322925,22.160005020899835,0.40224370722237535
6.686711824840643,93.72766269760338,0.3163787725308786,-19.286774679942138,20.861151337761612,3.5298658814645334,-17.562333111727586,22.110817432287448,0.40224370722237535
6.730062043879153,93.89695440054672,0.2991402383756727,-19.44240632114567,20.795105479983537,3.5561304291501084,-17.697670262938825,22.060829380389443,0.40224370722237535
6.773616014647314,94.06624610349007,0.28374395316550055,-19.59696794305391,20.724654860853306,3.5819049020116287,-17.830968911574526,22.009432292000565,0.40224370722237535
6.817241379044092,94.23553780643341,0.27014035164888295,-19.749951594429763,20.650201822628368,3.6062794162411023,-17.95556535293433,21.96002130271926,0.40224370722237535
6.860462659188044,94.40482950937675,0.25825293360142293,-19.89973345468574,20.572878625594637,3.629354584060129,-18.070476085304527,21.913048004545065,0.40224370722237535
6.902720309550163,94.5741212123201,0.2479822060779193,-20.044424462951323,20.49397902970238,3.652125009952787,-18.182824695577008,21.867122052626282,0.40224370722237535
6.943761416328858,94.74341291526343,0.2392101867247547,-20.18315460971099,20.414146384262526,3.675702017825645,-18.320247635134237,21.81345662696403,0.40224370722237535
6.983856857910999,94.91270461820679,0.23180519169130048,-20.316765172714412,20.33290298871309,3.700547216838607,-18.440985988759238,21.761165259125963,0.40224370722237535
7.023718416096655,95.08199632115013,0.22562673164440014,-20.447507936159887,20.24879493128769,3.726181073529061,-18.558120561559203,21.709765149862147,0.40224370722237535
7.064223258668968,95.25128802409347,0.22053032814996268,-20.578124394101405,20.15994950445541,3.7514512898481582,-18.677146062770312,21.65753527766311,0.40224370722237535
7.106068577812343,95.42057972703681,0.21637208184619106,-20.710756663808986,20.06486081690761,3.775182884588745,-18.799680471817982,21.6008109293029,0.40224370722237535
7.14945842739236,95.58987142998015,0.21301285274196463,-20.846004406168017,19.963157343588293,3.796844581107999,-18.926728539994368,21.54193513435451,0.40224370722237535
7.193950260932892,95.7591631329235,0.21032194098541193,-20.982497596596275,19.85602117963527,3.81677989486527,-19.06126169699973,21.477438604287716,0.40224370722237535
7.238637941864554,95.92845483586684,0.20818056184982076,-21.11748092584404,19.745777354934653,3.8359140868994213,-19.195573382750112,21.412156882462565,0.40224370722237535
7.282586106431607,96.09774653881018,0.20648368209073487,-21.24813629177393,19.634843160335475,3.8551831428003163,-19.321201835675403,21.348215138354146,0.40224370722237535
7.325269176609084,96.26703824175353,0.20514271520558378,-21.37289783691599,19.524639660431202,3.875014582862992,-19.443916444807844,21.28532715750391,0.40224370722237535
7.36669730910537,96.43632994469687,0.20408585577966545,-21.491816293446146,19.415263364724687,3.8952167035897616,-19.56749265683291,21.219281168796037,0.40224370722237535
