time_sec,elapsed_sec,confidence,visible,avg_speed_mps,ips_x_m,ips_y_m,speed_mps,throttle_command,steering_command
1786466229.141042233,12.299858,0.000000,0,2.574407,-15.668500,19.030500,9.978855,0.130000,-0.166240
1786466229.191315651,12.350131,0.000000,0,2.599876,-15.224900,19.047400,8.315230,0.130000,-0.168509
1786466229.241024733,12.399840,0.000000,0,2.589459,-15.224900,19.047400,8.315230,0.130000,-0.168509
1786466229.291069746,12.449885,0.000000,0,2.579049,-15.224900,19.047400,8.315230,0.130000,-0.170680
1786466229.341097116,12.499913,0.000000,0,2.586352,-15.004700,19.040300,1.946451,0.130000,-0.170680
1786466229.391029119,12.549845,0.000000,0,2.595678,-14.759400,19.019400,3.389732,0.084500,-0.178214
1786466229.440970421,12.599786,0.000000,0,2.603642,-14.531700,18.987300,3.388241,0.084500,-0.178214
1786466229.491093397,12.649909,0.000000,0,2.593325,-14.531700,18.987300,3.388241,0.130000,-0.174502
1786466229.541037798,12.699853,0.000000,0,2.599336,-14.329500,18.948700,2.984096,0.130000,-0.174502
1786466229.591013908,12.749829,0.000000,0,2.601664,-14.174600,18.910300,2.264079,0.084500,-0.179370
1786466229.641238689,12.800054,0.000000,0,2.591442,-14.174600,18.910300,2.264079,0.084500,-0.179370
1786466229.691094875,12.849910,0.000000,0,2.594312,-14.015400,18.863500,2.348540,0.130000,-0.161688
