segment_id,world_x_m,world_y_m
0,-4.935771000000468,21.116897999999992
0,-4.975771000000467,21.15689799999999
0,-5.015771000000466,21.19689799999999
0,-5.055771000000465,21.23689799999999
0,-5.095771000000465,21.276897999999992
0,-5.135771000000464,21.31689799999999
0,-5.175771000000463,21.35689799999999
0,-5.215771000000462,21.39689799999999
0,-5.255771000000461,21.43689799999999
0,-5.29577100000046,21.47689799999999
0,-5.3357710000004595,21.51689799999999
0,-5.375771000000459,21.55689799999999
0,-5.415771000000458,21.59689799999999
0,-5.455771000000457,21.636897999999988
0,-5.495771000000456,21.67689799999999
0,-5.535771000000455,21.71689799999999
0,-5.575771000000454,21.75689799999999
0,-5.6157710000004535,21.79689799999999
0,-5.695771000000452,21.79689799999999
0,-5.735771000000451,21.83689799999999
0,-5.77577100000045,21.87689799999999
0,-5.815771000000449,21.91689799999999
0,-5.855771000000448,21.95689799999999
0,-5.8957710000004475,21.99689799999999
0,-5.935771000000447,22.03689799999999
0,-5.975771000000446,22.07689799999999
0,-6.015771000000445,22.116897999999992
0,-6.055771000000444,22.15689799999999
0,-6.095771000000443,22.19689799999999
0,-6.135771000000442,22.23689799999999
0,-6.1757710000004415,22.27689799999999
0,-6.215771000000441,22.31689799999999
0,-6.25577100000044,22.35689799999999
0,-6.335771000000438,22.35689799999999
0,-6.375771000000437,22.39689799999999
0,-6.415771000000436,22.436897999999992
0,-6.455771000000436,22.47689799999999
0,-6.495771000000435,22.51689799999999
0,-6.535771000000434,22.55689799999999
0,-6.575771000000433,22.59689799999999
0,-6.655771000000431,22.59689799999999
0,-6.6957710000004305,22.63689799999999
0,-6.73577100000043,22.67689799999999
0,-6.815771000000428,22.67689799999999
0,-6.855771000000427,22.71689799999999
0,-6.895771000000426,22.75689799999999
0,-6.9757710000004245,22.75689799999999
0,-7.015771000000424,22.796897999999988
0,-7.055771000000423,22.83689799999999
0,-7.135771000000421,22.83689799999999
0,-7.17577100000042,22.87689799999999
0,-7.215771000000419,22.91689799999999
0,-7.295771000000418,22.91689799999999
0,-7.335771000000417,22.95689799999999
0,-7.375771000000416,22.996897999999987
0,-7.455771000000414,22.996897999999987
0,-7.535771000000413,22.996897999999987
0,-7.575771000000412,23.03689799999999
0,-7.615771000000411,23.07689799999999
0,-7.695771000000409,23.07689799999999
0,-7.735771000000408,23.11689799999999
0,-7.775771000000407,23.15689799999999
0,-7.855771000000406,23.15689799999999
0,-7.935771000000404,23.15689799999999
0,-7.975771000000403,23.19689799999999
0,-8.015771000000402,23.23689799999999
0,-8.055771000000401,23.19689799999999
0,-8.0957710000004,23.15689799999999
0,-8.1357710000004,23.19689799999999
0,-8.175771000000399,23.23689799999999
0,-8.255771000000397,23.23689799999999
0,-8.295771000000396,23.27689799999999
0,-8.335771000000396,23.316897999999988
0,-8.415771000000394,23.316897999999988
0,-8.495771000000392,23.316897999999988
0,-8.535771000000391,23.35689799999999
0,-8.57577100000039,23.39689799999999
0,-8.61577100000039,23.35689799999999
0,-8.655771000000389,23.316897999999988
0,-8.695771000000388,23.35689799999999
0,-8.735771000000387,23.39689799999999
0,-8.815771000000385,23.39689799999999
0,-8.895771000000384,23.39689799999999
0,-8.975771000000382,23.39689799999999
0,-9.015771000000381,23.43689799999999
0,-9.05577100000038,23.47689799999999
0,-9.135771000000378,23.47689799999999
0,-9.175771000000378,23.43689799999999
0,-9.215771000000377,23.39689799999999
0,-9.255771000000376,23.43689799999999
0,-9.295771000000375,23.47689799999999
0,-9.375771000000373,23.47689799999999
0,-9.455771000000372,23.47689799999999
0,-9.53577100000037,23.47689799999999
0,-9.615771000000368,23.47689799999999
0,-9.695771000000367,23.47689799999999
0,-9.775771000000365,23.47689799999999
0,-9.815771000000364,23.51689799999999
0,-9.855771000000363,23.55689799999999
0,-9.935771000000361,23.55689799999999
0,-9.97577100000036,23.51689799999999
0,-10.01577100000036,23.47689799999999
0,-10.055771000000359,23.51689799999999
0,-10.095771000000358,23.55689799999999
0,-10.175771000000356,23.55689799999999
0,-10.215771000000355,23.51689799999999
